Treatment,Gene,Rep,Sex,Age
28C/Std,CG42750,40,Female,28
28C/Std,CG42750,41,Female,49
28C/Std,CG42750,43,Female,60
28C/Std,CG42750,44,Female,51
28C/Std,CG42750,45,Female,54
28C/Std,CG42750,46,Female,53
28C/Std,CG42750,47,Female,17
28C/Std,CG42750,48,Female,52
28C/Std,CG42750,1,Female,59
28C/Std,CG42750,4,Female,38
28C/Std,CG42750,5,Female,63
28C/Std,CG42750,6,Female,56
28C/Std,CG42750,7,Female,60
28C/Std,CG42750,9,Female,59
28C/Std,CG42750,12,Female,58
28C/Std,CG42750,13,Female,60
28C/Std,CG42750,14,Female,30
28C/Std,CG42750,15,Female,49
28C/Std,CG42750,16,Female,51
28C/Std,CG42750,17,Female,53
28C/Std,CG42750,18,Female,56
28C/Std,CG42750,19,Female,53
28C/Std,CG42750,20,Female,49
28C/Std,CG42750,21,Female,56
28C/Std,CG42750,22,Female,42
28C/Std,CG42750,23,Female,44
28C/Std,CG42750,24,Female,56
28C/Std,CG42750,25,Female,63
28C/Std,CG42750,26,Female,40
28C/Std,CG42750,27,Female,53
28C/Std,CG42750,28,Female,36
28C/Std,CG42750,30,Female,51
28C/Std,CG42750,31,Female,42
28C/Std,CG42750,33,Female,52
28C/Std,CG42750,35,Female,56
28C/Std,CG42750,36,Female,60
28C/Std,CG42750,37,Female,49
28C/Std,CG42750,38,Female,56
28C/Std,CG42750,39,Female,60
28C/Std,CG42750,40,Female,53
28C/Std,CG42750,41,Female,56
28C/Std,CG42750,42,Female,36
28C/Std,CG42750,44,Female,56
28C/Std,CG42750,46,Female,53
28C/Std,CG42750,47,Female,51
28C/Std,CG42750,48,Female,53
28C/Std,CG42750,4,Male,44
28C/Std,CG42750,8,Male,56
28C/Std,CG42750,9,Male,28
28C/Std,CG42750,11,Male,7
28C/Std,CG42750,13,Male,49
28C/Std,CG42750,14,Male,63
28C/Std,CG42750,15,Male,49
28C/Std,CG42750,17,Male,28
28C/Std,CG42750,20,Male,56
28C/Std,CG42750,21,Male,51
28C/Std,CG42750,22,Male,60
28C/Std,CG42750,23,Male,56
28C/Std,CG42750,24,Male,51
28C/Std,CG42750,25,Male,42
28C/Std,CG42750,26,Male,49
28C/Std,CG42750,27,Male,51
28C/Std,CG42750,28,Male,37
28C/Std,CG42750,29,Male,32
28C/Std,CG42750,30,Male,44
28C/Std,CG42750,31,Male,53
28C/Std,CG42750,32,Male,60
28C/Std,CG42750,33,Male,52
28C/Std,CG42750,34,Male,14
28C/Std,CG42750,35,Male,56
28C/Std,CG42750,36,Male,44
28C/Std,CG42750,37,Male,49
28C/Std,CG42750,38,Male,56
28C/Std,CG42750,42,Male,56
28C/Std,CG42750,43,Male,60
28C/Std,CG42750,44,Male,44
28C/Std,CG42750,45,Male,56
28C/Std,CG42750,46,Male,35
28C/Std,CG42750,47,Male,14
28C/Std,CG42750,4,Male,49
28C/Std,CG42750,8,Male,63
28C/Std,CG42750,10,Male,58
28C/Std,CG42750,11,Male,39
28C/Std,CG42750,12,Male,58
28C/Std,CG42750,13,Male,49
28C/Std,CG42750,14,Male,49
28C/Std,CG42750,15,Male,63
28C/Std,CG42750,17,Male,58
28C/Std,CG42750,19,Male,56
28C/Std,CG42750,20,Male,56
28C/Std,CG42750,21,Male,56
28C/Std,CG42750,22,Male,60
28C/Std,CG42750,23,Male,60
28C/Std,CG42750,24,Male,53
28C/Std,CG42750,25,Male,49
28C/Std,CG42750,26,Male,56
28C/Std,CG42750,27,Male,53
28C/Std,CG42750,28,Male,56
28C/Std,CG42750,29,Male,56
28C/Std,CG42750,30,Male,49
28C/Std,CG42750,31,Male,56
28C/Std,CG42750,32,Male,60
28C/Std,CG42750,34,Male,56
28C/Std,CG42750,36,Male,53
28C/Std,CG42750,38,Male,56
28C/Std,CG42750,40,Male,56
28C/Std,CG42750,41,Male,51
28C/Std,CG42750,43,Male,60
28C/Std,CG42750,44,Male,49
28C/Std,CG42750,45,Male,60
28C/Std,CG42750,47,Male,49
28C/Std,CG42750,48,Male,56
28C/Std,CG42750,4,Male,58
28C/Std,CG42750,8,Male,63
28C/Std,CG42750,9,Male,60
28C/Std,CG42750,10,Male,58
28C/Std,CG42750,11,Male,63
28C/Std,CG42750,12,Male,58
28C/Std,CG42750,13,Male,56
28C/Std,CG42750,14,Male,56
28C/Std,CG42750,15,Male,63
28C/Std,CG42750,17,Male,63
28C/Std,CG42750,19,Male,56
28C/Std,CG42750,20,Male,60
28C/Std,CG42750,21,Male,56
28C/Std,CG42750,22,Male,63
28C/Std,CG42750,23,Male,60
28C/Std,CG42750,24,Male,67
28C/Std,CG42750,25,Male,56
28C/Std,CG42750,27,Male,56
28C/Std,CG42750,28,Male,56
28C/Std,CG42750,29,Male,56
28C/Std,CG42750,30,Male,56
28C/Std,CG42750,31,Male,56
28C/Std,CG42750,32,Male,63
28C/Std,CG42750,33,Male,63
28C/Std,CG42750,34,Male,56
28C/Std,CG42750,35,Male,63
28C/Std,CG42750,36,Male,60
28C/Std,CG42750,37,Male,63
28C/Std,CG42750,40,Male,63
28C/Std,CG42750,41,Male,56
28C/Std,CG42750,42,Male,63
28C/Std,CG42750,43,Male,63
28C/Std,CG42750,44,Male,56
28C/Std,CG42750,45,Male,63
28C/Std,CG42750,46,Male,56
28C/Std,CG42750,47,Male,63
28C/Std,CG42750,48,Male,56
28C/Std,CG9265,2,Female,28
28C/Std,CG9265,3,Female,7
28C/Std,CG9265,4,Female,7
28C/Std,CG9265,5,Female,9
28C/Std,CG9265,6,Female,23
28C/Std,CG9265,8,Female,4
28C/Std,CG9265,9,Female,9
28C/Std,CG9265,10,Female,28
28C/Std,CG9265,11,Female,28
28C/Std,CG9265,12,Female,51
28C/Std,CG9265,13,Female,56
28C/Std,CG9265,14,Female,11
28C/Std,CG9265,15,Female,49
28C/Std,CG9265,16,Female,56
28C/Std,CG9265,17,Female,11
28C/Std,CG9265,19,Female,53
28C/Std,CG9265,20,Female,25
28C/Std,CG9265,21,Female,42
28C/Std,CG9265,22,Female,30
28C/Std,CG9265,23,Female,55
28C/Std,CG9265,24,Female,39
28C/Std,CG9265,25,Female,15
28C/Std,CG9265,26,Female,49
28C/Std,CG9265,27,Female,16
28C/Std,CG9265,28,Female,49
28C/Std,CG9265,29,Female,7
28C/Std,CG9265,31,Female,21
28C/Std,CG9265,32,Female,28
28C/Std,CG9265,34,Female,47
28C/Std,CG9265,35,Female,9
28C/Std,CG9265,36,Female,32
28C/Std,CG9265,37,Female,16
28C/Std,CG9265,38,Female,27
28C/Std,CG9265,39,Female,37
28C/Std,CG9265,40,Female,8
28C/Std,CG9265,41,Female,49
28C/Std,CG9265,42,Female,49
28C/Std,CG9265,43,Female,21
28C/Std,CG9265,44,Female,7
28C/Std,CG9265,45,Female,28
28C/Std,CG9265,46,Female,21
28C/Std,CG9265,47,Female,7
28C/Std,CG9265,1,Female,42
28C/Std,CG9265,2,Female,56
28C/Std,CG9265,3,Female,46
28C/Std,CG9265,5,Female,56
28C/Std,CG9265,8,Female,56
28C/Std,CG9265,9,Female,11
28C/Std,CG9265,10,Female,39
28C/Std,CG9265,11,Female,56
28C/Std,CG9265,12,Female,56
28C/Std,CG9265,13,Female,56
28C/Std,CG9265,14,Female,7
28C/Std,CG9265,15,Female,51
28C/Std,CG9265,16,Female,50
28C/Std,CG9265,17,Female,28
28C/Std,CG9265,18,Female,28
28C/Std,CG9265,19,Female,56
28C/Std,CG9265,20,Female,37
28C/Std,CG9265,21,Female,56
28C/Std,CG9265,22,Female,45
28C/Std,CG9265,23,Female,55
28C/Std,CG9265,24,Female,42
28C/Std,CG9265,26,Female,53
28C/Std,CG9265,27,Female,53
28C/Std,CG9265,28,Female,49
28C/Std,CG9265,29,Female,43
28C/Std,CG9265,30,Female,51
28C/Std,CG9265,31,Female,53
28C/Std,CG9265,32,Female,46
28C/Std,CG9265,34,Female,56
28C/Std,CG9265,35,Female,56
28C/Std,CG9265,37,Female,21
28C/Std,CG9265,38,Female,48
28C/Std,CG9265,39,Female,53
28C/Std,CG9265,40,Female,56
28C/Std,CG9265,41,Female,56
28C/Std,CG9265,42,Female,53
28C/Std,CG9265,43,Female,47
28C/Std,CG9265,44,Female,47
28C/Std,CG9265,45,Female,49
28C/Std,CG9265,46,Female,29
28C/Std,CG9265,47,Female,35
28C/Std,CG9265,48,Female,42
28C/Std,CG9265,1,Female,42
28C/Std,CG9265,2,Female,56
28C/Std,CG9265,3,Female,56
28C/Std,CG9265,4,Female,38
28C/Std,CG9265,5,Female,63
28C/Std,CG9265,6,Female,51
28C/Std,CG9265,8,Female,63
28C/Std,CG9265,9,Female,52
28C/Std,CG9265,10,Female,58
28C/Std,CG9265,11,Female,56
28C/Std,CG9265,12,Female,56
28C/Std,CG9265,13,Female,56
28C/Std,CG9265,14,Female,32
28C/Std,CG9265,15,Female,58
28C/Std,CG9265,16,Female,64
28C/Std,CG9265,17,Female,54
28C/Std,CG9265,18,Female,42
28C/Std,CG9265,19,Female,60
28C/Std,CG9265,20,Female,49
28C/Std,CG9265,21,Female,56
28C/Std,CG9265,22,Female,49
28C/Std,CG9265,23,Female,62
28C/Std,CG9265,24,Female,51
28C/Std,CG9265,25,Female,46
28C/Std,CG9265,26,Female,56
28C/Std,CG9265,27,Female,56
28C/Std,CG9265,28,Female,56
28C/Std,CG9265,29,Female,53
28C/Std,CG9265,30,Female,56
28C/Std,CG9265,31,Female,56
28C/Std,CG9265,34,Female,56
28C/Std,CG9265,35,Female,56
28C/Std,CG9265,36,Female,56
28C/Std,CG9265,37,Female,58
28C/Std,CG9265,38,Female,58
28C/Std,CG9265,39,Female,56
28C/Std,CG9265,41,Female,63
28C/Std,CG9265,42,Female,56
28C/Std,CG9265,43,Female,49
28C/Std,CG9265,44,Female,56
28C/Std,CG9265,45,Female,56
28C/Std,CG9265,47,Female,38
28C/Std,CG9265,48,Female,56
28C/Std,CG9265,1,Male,51
28C/Std,CG9265,2,Male,7
28C/Std,CG9265,3,Male,2
28C/Std,CG9265,4,Male,35
28C/Std,CG9265,8,Male,7
28C/Std,CG9265,9,Male,7
28C/Std,CG9265,10,Male,7
28C/Std,CG9265,11,Male,11
28C/Std,CG9265,14,Male,7
28C/Std,CG9265,15,Male,49
28C/Std,CG9265,17,Male,42
28C/Std,CG9265,18,Male,49
28C/Std,CG9265,19,Male,7
28C/Std,CG9265,20,Male,35
28C/Std,CG9265,21,Male,42
28C/Std,CG9265,22,Male,53
28C/Std,CG9265,23,Male,38
28C/Std,CG9265,24,Male,7
28C/Std,CG9265,25,Male,42
28C/Std,CG9265,27,Male,14
28C/Std,CG9265,28,Male,53
28C/Std,CG9265,29,Male,39
28C/Std,CG9265,30,Male,7
28C/Std,CG9265,31,Male,37
28C/Std,CG9265,32,Male,39
28C/Std,CG9265,33,Male,49
28C/Std,CG9265,34,Male,43
28C/Std,CG9265,35,Male,14
28C/Std,CG9265,36,Male,46
28C/Std,CG9265,37,Male,35
28C/Std,CG9265,38,Male,6
28C/Std,CG9265,39,Male,2
28C/Std,CG9265,40,Male,40
28C/Std,CG9265,41,Male,46
28C/Std,CG9265,42,Male,14
28C/Std,CG9265,43,Male,7
28C/Std,CG9265,44,Male,51
28C/Std,CG9265,45,Male,7
28C/Std,CG9265,46,Male,51
28C/Std,CG9265,48,Male,7
28C/Std,CG9265,1,Male,56
28C/Std,CG9265,2,Male,51
28C/Std,CG9265,3,Male,42
28C/Std,CG9265,4,Male,42
28C/Std,CG9265,6,Male,35
28C/Std,CG9265,8,Male,14
28C/Std,CG9265,9,Male,9
28C/Std,CG9265,10,Male,35
28C/Std,CG9265,11,Male,53
28C/Std,CG9265,12,Male,56
28C/Std,CG9265,14,Male,42
28C/Std,CG9265,15,Male,49
28C/Std,CG9265,17,Male,51
28C/Std,CG9265,18,Male,53
28C/Std,CG9265,20,Male,42
28C/Std,CG9265,21,Male,53
28C/Std,CG9265,22,Male,53
28C/Std,CG9265,23,Male,48
28C/Std,CG9265,24,Male,28
28C/Std,CG9265,25,Male,49
28C/Std,CG9265,28,Male,56
28C/Std,CG9265,29,Male,42
28C/Std,CG9265,30,Male,39
28C/Std,CG9265,31,Male,53
28C/Std,CG9265,32,Male,49
28C/Std,CG9265,33,Male,49
28C/Std,CG9265,34,Male,47
28C/Std,CG9265,35,Male,46
28C/Std,CG9265,36,Male,49
28C/Std,CG9265,37,Male,49
28C/Std,CG9265,38,Male,41
28C/Std,CG9265,39,Male,49
28C/Std,CG9265,40,Male,56
28C/Std,CG9265,42,Male,37
28C/Std,CG9265,43,Male,21
28C/Std,CG9265,44,Male,56
28C/Std,CG9265,47,Male,49
28C/Std,CG9265,48,Male,37
28C/Std,CG9265,1,Male,63
28C/Std,CG9265,2,Male,51
28C/Std,CG9265,3,Male,49
28C/Std,CG9265,4,Male,60
28C/Std,CG9265,6,Male,37
28C/Std,CG9265,9,Male,37
28C/Std,CG9265,10,Male,42
28C/Std,CG9265,11,Male,63
28C/Std,CG9265,12,Male,63
28C/Std,CG9265,14,Male,42
28C/Std,CG9265,15,Male,51
28C/Std,CG9265,17,Male,65
28C/Std,CG9265,18,Male,63
28C/Std,CG9265,19,Male,35
28C/Std,CG9265,20,Male,42
28C/Std,CG9265,21,Male,56
28C/Std,CG9265,22,Male,60
28C/Std,CG9265,23,Male,55
28C/Std,CG9265,24,Male,42
28C/Std,CG9265,25,Male,53
28C/Std,CG9265,27,Male,49
28C/Std,CG9265,28,Male,56
28C/Std,CG9265,29,Male,49
28C/Std,CG9265,30,Male,49
28C/Std,CG9265,31,Male,53
28C/Std,CG9265,32,Male,56
28C/Std,CG9265,33,Male,49
28C/Std,CG9265,34,Male,56
28C/Std,CG9265,35,Male,46
28C/Std,CG9265,37,Male,49
28C/Std,CG9265,38,Male,48
28C/Std,CG9265,39,Male,53
28C/Std,CG9265,41,Male,53
28C/Std,CG9265,42,Male,49
28C/Std,CG9265,43,Male,46
28C/Std,CG9265,45,Male,51
28C/Std,CG9265,46,Male,56
28C/Std,CG9265,47,Male,60
28C/Std,CG9265,48,Male,53
28C/Std,Cht-2,2,Female,56
28C/Std,Cht-2,5,Female,21
28C/Std,Cht-2,6,Female,23
28C/Std,Cht-2,7,Female,7
28C/Std,Cht-2,8,Female,29
28C/Std,Cht-2,9,Female,18
28C/Std,Cht-2,13,Female,14
28C/Std,Cht-2,14,Female,36
28C/Std,Cht-2,15,Female,8
28C/Std,Cht-2,16,Female,56
28C/Std,Cht-2,17,Female,25
28C/Std,Cht-2,20,Female,21
28C/Std,Cht-2,21,Female,21
28C/Std,Cht-2,22,Female,18
28C/Std,Cht-2,23,Female,17
28C/Std,Cht-2,24,Female,18
28C/Std,Cht-2,25,Female,7
28C/Std,Cht-2,26,Female,28
28C/Std,Cht-2,27,Female,14
28C/Std,Cht-2,28,Female,21
28C/Std,Cht-2,29,Female,50
28C/Std,Cht-2,30,Female,21
28C/Std,Cht-2,31,Female,43
28C/Std,Cht-2,32,Female,23
28C/Std,Cht-2,33,Female,9
28C/Std,Cht-2,34,Female,28
28C/Std,Cht-2,35,Female,7
28C/Std,Cht-2,36,Female,21
28C/Std,Cht-2,37,Female,14
28C/Std,Cht-2,38,Female,35
28C/Std,Cht-2,39,Female,21
28C/Std,Cht-2,40,Female,16
28C/Std,Cht-2,41,Female,18
28C/Std,Cht-2,43,Female,28
28C/Std,Cht-2,44,Female,42
28C/Std,Cht-2,45,Female,21
28C/Std,Cht-2,46,Female,9
28C/Std,Cht-2,47,Female,49
28C/Std,Cht-2,48,Female,2
28C/Std,Cht-2,2,Female,56
28C/Std,Cht-2,3,Female,28
28C/Std,Cht-2,5,Female,25
28C/Std,Cht-2,7,Female,21
28C/Std,Cht-2,8,Female,49
28C/Std,Cht-2,9,Female,54
28C/Std,Cht-2,11,Female,56
28C/Std,Cht-2,12,Female,56
28C/Std,Cht-2,14,Female,49
28C/Std,Cht-2,15,Female,21
28C/Std,Cht-2,16,Female,46
28C/Std,Cht-2,17,Female,49
28C/Std,Cht-2,18,Female,31
28C/Std,Cht-2,19,Female,53
28C/Std,Cht-2,20,Female,28
28C/Std,Cht-2,21,Female,42
28C/Std,Cht-2,22,Female,39
28C/Std,Cht-2,23,Female,25
28C/Std,Cht-2,24,Female,38
28C/Std,Cht-2,25,Female,39
28C/Std,Cht-2,26,Female,42
28C/Std,Cht-2,27,Female,16
28C/Std,Cht-2,28,Female,49
28C/Std,Cht-2,29,Female,52
28C/Std,Cht-2,30,Female,46
28C/Std,Cht-2,31,Female,53
28C/Std,Cht-2,32,Female,29
28C/Std,Cht-2,33,Female,16
28C/Std,Cht-2,34,Female,35
28C/Std,Cht-2,35,Female,21
28C/Std,Cht-2,36,Female,21
28C/Std,Cht-2,37,Female,21
28C/Std,Cht-2,38,Female,44
28C/Std,Cht-2,39,Female,42
28C/Std,Cht-2,40,Female,23
28C/Std,Cht-2,41,Female,25
28C/Std,Cht-2,43,Female,42
28C/Std,Cht-2,44,Female,53
28C/Std,Cht-2,45,Female,43
28C/Std,Cht-2,46,Female,16
28C/Std,Cht-2,47,Female,56
28C/Std,Cht-2,2,Female,63
28C/Std,Cht-2,3,Female,39
28C/Std,Cht-2,5,Female,28
28C/Std,Cht-2,6,Female,56
28C/Std,Cht-2,7,Female,49
28C/Std,Cht-2,8,Female,51
28C/Std,Cht-2,9,Female,54
28C/Std,Cht-2,11,Female,60
28C/Std,Cht-2,12,Female,63
28C/Std,Cht-2,13,Female,56
28C/Std,Cht-2,14,Female,49
28C/Std,Cht-2,15,Female,49
28C/Std,Cht-2,16,Female,56
28C/Std,Cht-2,17,Female,56
28C/Std,Cht-2,18,Female,44
28C/Std,Cht-2,19,Female,60
28C/Std,Cht-2,20,Female,29
28C/Std,Cht-2,21,Female,53
28C/Std,Cht-2,22,Female,46
28C/Std,Cht-2,23,Female,56
28C/Std,Cht-2,24,Female,51
28C/Std,Cht-2,25,Female,44
28C/Std,Cht-2,26,Female,53
28C/Std,Cht-2,27,Female,56
28C/Std,Cht-2,28,Female,53
28C/Std,Cht-2,29,Female,55
28C/Std,Cht-2,30,Female,53
28C/Std,Cht-2,31,Female,56
28C/Std,Cht-2,32,Female,49
28C/Std,Cht-2,33,Female,18
28C/Std,Cht-2,34,Female,42
28C/Std,Cht-2,37,Female,51
28C/Std,Cht-2,38,Female,50
28C/Std,Cht-2,39,Female,56
28C/Std,Cht-2,40,Female,35
28C/Std,Cht-2,41,Female,56
28C/Std,Cht-2,43,Female,56
28C/Std,Cht-2,46,Female,21
28C/Std,Cht-2,48,Female,56
28C/Std,Cht-2,2,Male,7
28C/Std,Cht-2,3,Male,7
28C/Std,Cht-2,9,Male,7
28C/Std,Cht-2,10,Male,9
28C/Std,Cht-2,12,Male,23
28C/Std,Cht-2,14,Male,42
28C/Std,Cht-2,15,Male,7
28C/Std,Cht-2,16,Male,46
28C/Std,Cht-2,17,Male,42
28C/Std,Cht-2,18,Male,42
28C/Std,Cht-2,20,Male,16
28C/Std,Cht-2,21,Male,49
28C/Std,Cht-2,22,Male,37
28C/Std,Cht-2,24,Male,21
28C/Std,Cht-2,25,Male,21
28C/Std,Cht-2,27,Male,7
28C/Std,Cht-2,28,Male,53
28C/Std,Cht-2,31,Male,49
28C/Std,Cht-2,32,Male,21
28C/Std,Cht-2,33,Male,56
28C/Std,Cht-2,34,Male,9
28C/Std,Cht-2,35,Male,14
28C/Std,Cht-2,36,Male,32
28C/Std,Cht-2,37,Male,39
28C/Std,Cht-2,40,Male,51
28C/Std,Cht-2,41,Male,35
28C/Std,Cht-2,43,Male,49
28C/Std,Cht-2,44,Male,35
28C/Std,Cht-2,45,Male,49
28C/Std,Cht-2,46,Male,49
28C/Std,Cht-2,47,Male,9
28C/Std,Cht-2,48,Male,8
28C/Std,Cht-2,2,Male,30
28C/Std,Cht-2,3,Male,56
28C/Std,Cht-2,4,Male,30
28C/Std,Cht-2,5,Male,28
28C/Std,Cht-2,7,Male,49
28C/Std,Cht-2,8,Male,56
28C/Std,Cht-2,9,Male,9
28C/Std,Cht-2,11,Male,14
28C/Std,Cht-2,12,Male,46
28C/Std,Cht-2,14,Male,49
28C/Std,Cht-2,15,Male,56
28C/Std,Cht-2,16,Male,51
28C/Std,Cht-2,17,Male,46
28C/Std,Cht-2,18,Male,53
28C/Std,Cht-2,19,Male,42
28C/Std,Cht-2,21,Male,49
28C/Std,Cht-2,22,Male,53
28C/Std,Cht-2,23,Male,49
28C/Std,Cht-2,24,Male,49
28C/Std,Cht-2,25,Male,35
28C/Std,Cht-2,26,Male,39
28C/Std,Cht-2,27,Male,28
28C/Std,Cht-2,28,Male,53
28C/Std,Cht-2,29,Male,52
28C/Std,Cht-2,31,Male,49
28C/Std,Cht-2,32,Male,29
28C/Std,Cht-2,33,Male,56
28C/Std,Cht-2,34,Male,56
28C/Std,Cht-2,35,Male,56
28C/Std,Cht-2,36,Male,49
28C/Std,Cht-2,37,Male,49
28C/Std,Cht-2,38,Male,46
28C/Std,Cht-2,40,Male,56
28C/Std,Cht-2,41,Male,49
28C/Std,Cht-2,42,Male,56
28C/Std,Cht-2,43,Male,51
28C/Std,Cht-2,44,Male,49
28C/Std,Cht-2,45,Male,53
28C/Std,Cht-2,46,Male,49
28C/Std,Cht-2,47,Male,46
28C/Std,Cht-2,48,Male,9
28C/Std,Cht-2,3,Male,56
28C/Std,Cht-2,4,Male,30
28C/Std,Cht-2,5,Male,56
28C/Std,Cht-2,7,Male,52
28C/Std,Cht-2,8,Male,56
28C/Std,Cht-2,9,Male,53
28C/Std,Cht-2,10,Male,42
28C/Std,Cht-2,11,Male,50
28C/Std,Cht-2,12,Male,49
28C/Std,Cht-2,14,Male,49
28C/Std,Cht-2,15,Male,56
28C/Std,Cht-2,16,Male,53
28C/Std,Cht-2,17,Male,56
28C/Std,Cht-2,18,Male,53
28C/Std,Cht-2,19,Male,42
28C/Std,Cht-2,20,Male,56
28C/Std,Cht-2,21,Male,53
28C/Std,Cht-2,22,Male,53
28C/Std,Cht-2,23,Male,51
28C/Std,Cht-2,24,Male,51
28C/Std,Cht-2,25,Male,49
28C/Std,Cht-2,26,Male,49
28C/Std,Cht-2,27,Male,46
28C/Std,Cht-2,28,Male,56
28C/Std,Cht-2,29,Male,55
28C/Std,Cht-2,31,Male,49
28C/Std,Cht-2,32,Male,42
28C/Std,Cht-2,34,Male,56
28C/Std,Cht-2,35,Male,56
28C/Std,Cht-2,36,Male,53
28C/Std,Cht-2,37,Male,52
28C/Std,Cht-2,38,Male,46
28C/Std,Cht-2,40,Male,56
28C/Std,Cht-2,41,Male,52
28C/Std,Cht-2,42,Male,56
28C/Std,Cht-2,43,Male,56
28C/Std,Cht-2,44,Male,56
28C/Std,Cht-2,45,Male,56
28C/Std,Cht-2,47,Male,51
28C/Std,Cht-2,48,Male,49
28C/Std,cka,3,Female,42
28C/Std,cka,5,Female,53
28C/Std,cka,7,Female,42
28C/Std,cka,8,Female,21
28C/Std,cka,10,Female,46
28C/Std,cka,11,Female,44
28C/Std,cka,13,Female,21
28C/Std,cka,16,Female,29
28C/Std,cka,17,Female,23
28C/Std,cka,18,Female,44
28C/Std,cka,19,Female,23
28C/Std,cka,20,Female,22
28C/Std,cka,21,Female,25
28C/Std,cka,22,Female,42
28C/Std,cka,23,Female,56
28C/Std,cka,24,Female,3
28C/Std,cka,25,Female,14
28C/Std,cka,26,Female,21
28C/Std,cka,27,Female,49
28C/Std,cka,28,Female,51
28C/Std,cka,29,Female,46
28C/Std,cka,30,Female,51
28C/Std,cka,31,Female,53
28C/Std,cka,33,Female,32
28C/Std,cka,34,Female,52
28C/Std,cka,35,Female,53
28C/Std,cka,36,Female,28
28C/Std,cka,37,Female,43
28C/Std,cka,38,Female,29
28C/Std,cka,40,Female,37
28C/Std,cka,41,Female,39
28C/Std,cka,42,Female,53
28C/Std,cka,43,Female,32
28C/Std,cka,44,Female,42
28C/Std,cka,45,Female,25
28C/Std,cka,47,Female,28
28C/Std,cka,48,Female,53
28C/Std,cka,2,Female,52
28C/Std,cka,3,Female,42
28C/Std,cka,4,Female,51
28C/Std,cka,5,Female,56
28C/Std,cka,6,Female,56
28C/Std,cka,8,Female,39
28C/Std,cka,11,Female,56
28C/Std,cka,14,Female,56
28C/Std,cka,16,Female,56
28C/Std,cka,17,Female,56
28C/Std,cka,18,Female,49
28C/Std,cka,19,Female,56
28C/Std,cka,20,Female,24
28C/Std,cka,21,Female,46
28C/Std,cka,22,Female,56
28C/Std,cka,23,Female,58
28C/Std,cka,24,Female,51
28C/Std,cka,25,Female,46
28C/Std,cka,26,Female,31
28C/Std,cka,27,Female,50
28C/Std,cka,28,Female,51
28C/Std,cka,29,Female,51
28C/Std,cka,30,Female,56
28C/Std,cka,31,Female,56
28C/Std,cka,33,Female,58
28C/Std,cka,34,Female,53
28C/Std,cka,35,Female,56
28C/Std,cka,36,Female,42
28C/Std,cka,37,Female,46
28C/Std,cka,38,Female,53
28C/Std,cka,39,Female,22
28C/Std,cka,40,Female,51
28C/Std,cka,41,Female,51
28C/Std,cka,42,Female,54
28C/Std,cka,43,Female,56
28C/Std,cka,44,Female,50
28C/Std,cka,47,Female,51
28C/Std,cka,48,Female,56
28C/Std,cka,2,Female,53
28C/Std,cka,3,Female,42
28C/Std,cka,4,Female,56
28C/Std,cka,5,Female,56
28C/Std,cka,6,Female,56
28C/Std,cka,7,Female,56
